IP address,isCoAP,Code,Message Type,Payload,Payload Size (bytes),asn,as_name,as_domain,country_code,country,continent_code,continent
117.139.109.197,True,2.05 Content,ACK,"b'</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>'",1098,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia
128.68.135.93,True,2.05 Content,ACK,"b'</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>'",84,AS8402,"PJSC ""Vimpelcom""",corbina.net,RU,Russia,EU,Europe
109.201.114.240,True,2.05 Content,ACK,"b'</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>'",84,AS50596,Informatsionnye Tekhnologii LLC,itnet33.ru,RU,Russia,EU,Europe
95.86.217.121,True,2.05 Content,ACK,"b'</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>'",84,AS12389,PJSC Rostelecom,rt.ru,RU,Russia,EU,Europe
49.144.208.17,True,2.05 Content,ACK,"b'</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0'",509,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia
112.44.242.110,True,2.05 Content,ACK,"b'</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>'",1098,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia
112.5.139.37,True,2.05 Content,ACK,"b'</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>'",270,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia
89.23.205.123,True,2.05 Content,ACK,"b'</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>'",84,AS51042,Klimovsk network Ltd,klimovsk.net,RU,Russia,EU,Europe
112.209.161.46,True,2.05 Content,ACK,"b'</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0'",509,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia
111.26.95.202,True,4.00 Bad Request,ACK,b'',0,AS134810,China Mobile Group JiLin communications corporation,chinamobile.com,CN,China,AS,Asia
80.237.19.72,True,2.05 Content,ACK,"b'</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>'",84,AS20485,Joint Stock Company TransTeleCom,ttk.ru,RU,Russia,EU,Europe
112.201.237.147,True,2.05 Content,ACK,"b'</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0'",509,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia
91.243.39.6,True,2.05 Content,ACK,"b'</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>'",84,AS25591,BCLan LLC,bclan.ru,RU,Russia,EU,Europe
