saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,version,mtype,token-length,code,mid,token,options
92.205.234.156,2632633692,192.168.0.123,2063640768,15594,47,udp,1,5683,52605,121,"</fw>,</efento>,</efento/c>,</efento/i>,</efento/m>,</efento/t>,</sw>,</api>,</api/v1>,</.well-known/core>",,,,,0,1,2025-10-23T14:19:55.687+0200,1761221995,687666,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
81.94.243.88,1492344401,192.168.0.123,2063640768,39039,51,udp,1,5683,41172,575,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,1,2025-10-23T14:19:55.706+0200,1761221995,706901,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
82.223.152.113,1905844050,192.168.0.123,2063640768,14073,48,udp,1,5683,38800,85,"</fw>,</efento>,</efento/m>,</sw>,</api>,</api/v1>,</.well-known/core>",,,,,0,1,2025-10-23T14:19:55.706+0200,1761221995,706984,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
88.201.235.205,3454781784,192.168.0.123,2063640768,46907,53,udp,1,5683,46890,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-23T14:19:55.710+0200,1761221995,710897,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
80.220.176.173,2914049104,192.168.0.123,2063640768,47559,50,udp,1,5683,38548,12,,,,,,0,1,2025-10-23T14:19:55.717+0200,1761221995,717951,1.0,2.0,0.0,4.04 Not Found,32112.0,,
93.84.105.52,879318109,192.168.0.123,2063640768,8099,52,udp,1,5683,37560,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-23T14:19:55.721+0200,1761221995,721425,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
81.94.251.187,3153813073,192.168.0.123,2063640768,10992,51,udp,1,5683,34566,575,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,1,2025-10-23T14:19:55.724+0200,1761221995,724593,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
94.188.92.249,4183604318,192.168.0.123,2063640768,13818,48,udp,1,5683,43215,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-23T14:19:55.725+0200,1761221995,725985,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
83.7.111.52,879691603,192.168.0.123,2063640768,34409,50,udp,1,5683,40611,12,,,,,,0,1,2025-10-23T14:19:55.726+0200,1761221995,726068,1.0,2.0,0.0,4.04 Not Found,32112.0,,
91.102.76.40,676095579,192.168.0.123,2063640768,46815,51,udp,1,5683,56325,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-23T14:19:55.733+0200,1761221995,733683,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
