saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,version,mtype,token-length,code,mid,token,options
94.130.169.171,2880012894,192.168.0.123,2063640768,2488,49,udp,1,5683,48140,117,"</api>,</api/v1>;obs,</efento>;obs,</efento/c>,</efento/i>,</efento/m>,</efento/t>,</fw>;obs,</sw>;obs",,,,,0,1,2025-10-21T11:57:27.817+0200,1761040647,817479,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
92.205.234.156,2632633692,192.168.0.123,2063640768,44497,45,udp,1,5683,59390,121,"</fw>,</efento>,</efento/c>,</efento/i>,</efento/m>,</efento/t>,</sw>,</api>,</api/v1>,</.well-known/core>",,,,,0,1,2025-10-21T11:57:27.819+0200,1761040647,819244,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
81.94.251.187,3153813073,192.168.0.123,2063640768,21837,51,udp,1,5683,44210,575,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,1,2025-10-21T11:57:27.825+0200,1761040647,825467,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
82.223.152.113,1905844050,192.168.0.123,2063640768,60143,48,udp,1,5683,49328,85,"</fw>,</efento>,</efento/m>,</sw>,</api>,</api/v1>,</.well-known/core>",,,,,0,1,2025-10-21T11:57:27.828+0200,1761040647,828666,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
81.94.243.88,1492344401,192.168.0.123,2063640768,45432,51,udp,1,5683,55822,575,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,1,2025-10-21T11:57:27.830+0200,1761040647,830113,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
83.7.111.52,879691603,192.168.0.123,2063640768,8772,52,udp,1,5683,33460,12,,,,,,0,1,2025-10-21T11:57:27.839+0200,1761040647,839412,1.0,2.0,0.0,4.04 Not Found,32112.0,,
81.25.51.221,3711113553,192.168.0.123,2063640768,39519,53,udp,1,5683,52585,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-21T11:57:27.841+0200,1761040647,841373,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
77.37.224.64,1088431437,192.168.0.123,2063640768,43987,53,udp,1,5683,55402,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-21T11:57:27.841+0200,1761040647,841832,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
88.201.235.205,3454781784,192.168.0.123,2063640768,64522,53,udp,1,5683,35638,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-21T11:57:27.842+0200,1761040647,842307,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
80.220.176.173,2914049104,192.168.0.123,2063640768,6293,50,udp,1,5683,46040,12,,,,,,0,1,2025-10-21T11:57:27.844+0200,1761040647,844566,1.0,2.0,0.0,4.04 Not Found,32112.0,,
