14.54.142.95,1603155470,10.128.0.2,33587210,31189,59,udp,1,5683.0,59420.0,12.0,,,,,,0,0,2026-01-10T15:59:38.703+0000,1768060778,703745,False,1.0,2.0,,0.0,4.04 Not Found,32112.0,,,0.0,/.well-known/core
5.25.90.82,1381636357,10.128.0.2,33587210,49857,54,udp,1,5683.0,48157.0,12.0,,,,,,0,0,2026-01-10T15:59:38.918+0000,1768060778,918411,False,1.0,2.0,,0.0,4.04 Not Found,0.0,,,0.0,/.well-known/core
31.202.180.220,3702835743,10.128.0.2,33587210,41287,50,udp,1,5683.0,34762.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2026-01-10T15:59:39.055+0000,1768060779,55541,False,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",string,84.0,/.well-known/core
14.145.158.97,1637781774,10.128.0.2,33587210,2577,54,udp,1,5683.0,55141.0,12.0,,,,,,0,0,2026-01-10T15:59:39.337+0000,1768060779,337046,False,1.0,2.0,,0.0,4.00 Bad Request,32112.0,,,0.0,/.well-known/core
5.138.233.137,2313783813,10.128.0.2,33587210,39524,49,udp,1,5683.0,40421.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2026-01-10T15:59:39.667+0000,1768060779,667411,False,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",string,84.0,/.well-known/core
1.205.176.81,1370541313,10.128.0.2,33587210,0,55,udp,1,5683.0,52641.0,1301.0,"</>;title=""General Info"";ct=0,</qlink/searchdevice>;title=""searchdevice"";obs,</qlink/netinfo>;title=""netinfo"";obs,</qlink/searchack>;title=""searchack"";obs,</device/command/unbind>;title=""unbind"";obs,</device/command/file>;title=""file"";obs,</device/command/log>;title=""log"";obs,</device/command/selfdetect>;title=""selfdetect"";obs,</qlink/searchdevice?true>;title=""searchdevice?true"";obs,</qlink/searchRouter?true>;title=""searchRouter?true"";obs,</qlink/guide?true>;title=""guide?true"";obs,</qlink/request?true>;title=""request?true"";obs,</apdevice/control/WiFiParameterSync>;title=""WiFiParameterSync"";obs,</apdevice/control/WiFiSwitch>;title=""WiFiSwitch"";obs,</apdevice/control/RadioConfig>;title=""RadioConfig"";obs,</apdevice/control/WPS>;title=""WPS"";obs,</apdevice/control/MacFilter>;title=""MacFilter"";obs,</apdevice/control/Reboot>;title=""Reboot"";obs,</apdevice/control/LEDControl>;title=""LEDControl"";obs,</apdevice/control/RoamingConfig>;title=""RoamingConfig"";obs,</apdevice/query/ApConfigInfo>;title=""ApConfigInfo"";obs,</apdevice/query/UplinkStatus>;title=""UplinkStatus"";obs,</apdevice/query/STAInfo>;title=""STAInfo"";obs,</apdevice/query/WiFiStats>;title=""WiFiStats"";obs,</apdevice/query/WiFiStatus>;title=""WiFiStatus"";obs,</apdevice/query/WlanNeighborInfo>;title=""WlanNeighborInfo"";obs",,,,,0,0,2026-01-10T15:59:39.752+0000,1768060779,752358,False,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",string,1286.0,/.well-known/core
5.143.170.223,3752496901,10.128.0.2,33587210,14786,49,udp,1,5683.0,33268.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2026-01-10T15:59:39.858+0000,1768060779,858313,False,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",string,84.0,/.well-known/core
5.42.19.67,1125329413,10.128.0.2,33587210,63011,61,udp,1,5683.0,44770.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2026-01-10T15:59:39.899+0000,1768060779,899310,False,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",string,84.0,/.well-known/core
27.19.116.123,2071204635,10.128.0.2,33587210,29723,54,icmp,0,,,,,27.19.116.123,3.0,3.0,port unreachable,0,0,2026-01-10T15:59:40.154+0000,1768060780,154592,,,,,,,,,,,
27.214.22.22,370595355,10.128.0.2,33587210,40597,56,icmp,0,,,,,27.214.22.22,3.0,3.0,port unreachable,0,0,2026-01-10T15:59:40.252+0000,1768060780,252350,,,,,,,,,,,
31.19.252.80,1358697247,10.128.0.2,33587210,6163,59,udp,1,5683.0,57381.0,12.0,,,,,,0,0,2026-01-10T15:59:40.326+0000,1768060780,326674,False,1.0,2.0,,0.0,4.04 Not Found,32112.0,,,0.0,/.well-known/core
5.128.133.43,730169349,10.128.0.2,33587210,29475,45,udp,1,5683.0,49297.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2026-01-10T15:59:40.341+0000,1768060780,341115,False,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",string,84.0,/.well-known/core
