saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us
183.221.180.215,3618954679,192.168.0.123,2063640768,6732,39,udp,1,5683,43886,285,60457d70c128ff3c2f716c696e6b3e2c3c2f716c696e6b2f73656172636867773e2c3c2f6465766963653e2c3c2f6465766963652f696e666f726d3e2c3c2f6465766963652f696e666f726d2f626f6f743e2c3c2f6465766963652f696e666f726d2f626f6f7473747261703e2c3c2f6465766963652f696e666f726d2f646174613e2c3c2f6465766963652f696e666f726d2f6865617274626561743e2c3c2f6465766963652f696e666f726d2f6f66666c696e653e2c3c2f656b69743e2c3c2f656b69742f626f6f743e2c3c2f656b69742f626f6f7473747261703e2c3c2f656b69742f6865617274626561743e2c3c2f656b69742f73656172636867773e2c3c2f2e77656c6c2d6b6e6f776e2f636f72653e,,,,,0,0,2025-10-28T18:00:22.954+0100,1761670822,954025
178.167.10.152,2550835122,192.168.0.123,2063640768,60420,53,udp,1,5683,53900,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-28T18:00:24.753+0100,1761670824,753769
188.186.40.181,3039345340,192.168.0.123,2063640768,11254,54,udp,1,5683,34497,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-28T18:00:24.811+0100,1761670824,811240
178.44.175.131,2209295538,192.168.0.123,2063640768,1386,54,udp,1,5683,60101,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-28T18:00:26.912+0100,1761670826,912317
183.220.33.39,656530615,192.168.0.123,2063640768,28153,39,udp,1,5683,48374,285,60457d70c128ff3c2f716c696e6b3e2c3c2f716c696e6b2f73656172636867773e2c3c2f6465766963653e2c3c2f6465766963652f696e666f726d3e2c3c2f6465766963652f696e666f726d2f626f6f743e2c3c2f6465766963652f696e666f726d2f626f6f7473747261703e2c3c2f6465766963652f696e666f726d2f646174613e2c3c2f6465766963652f696e666f726d2f6865617274626561743e2c3c2f6465766963652f696e666f726d2f6f66666c696e653e2c3c2f656b69743e2c3c2f656b69742f626f6f743e2c3c2f656b69742f626f6f7473747261703e2c3c2f656b69742f6865617274626561743e2c3c2f656b69742f73656172636867773e2c3c2f2e77656c6c2d6b6e6f776e2f636f72653e,,,,,0,0,2025-10-28T18:00:34.343+0100,1761670834,343964
178.54.206.64,1087256242,192.168.0.123,2063640768,5919,55,udp,1,5683,34170,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-28T18:00:43.753+0100,1761670843,753381
188.32.149.144,2425692348,192.168.0.123,2063640768,55986,53,udp,1,5683,47855,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-28T18:00:46.012+0100,1761670846,12539
183.221.209.51,869391799,192.168.0.123,2063640768,22539,39,udp,1,5683,55877,532,60457d70c128b10d52044aff3c2f716c696e6b3e2c3c2f716c696e6b2f61636b3e3b7469746c653d22516c696e6b2d41434b205265736f75726365222c3c2f716c696e6b2f717565727947774578743e3b7469746c653d2271756572794777457874205265736f75726365222c3c2f716c696e6b2f726571756573743e3b7469746c653d22516c696e6b2d52657175657374205265736f75726365222c3c2f716c696e6b2f73656172636867773e3b7469746c653d225365617263684757205265736f75726365222c3c2f716c696e6b2f737563636573733e3b7469746c653d22516c696e6b2d53756363657373205265736f75726365222c3c2f716c696e6b2f776c616e746573743e3b7469746c653d22516c696e6b2d574c414e205265736f75726365222c3c2f67773e2c3c2f67772f71756572793e2c3c2f67772f71756572792f446961676e6f746f72436f6e6e656374696f6e3e3b7469746c653d22436f6e6e65637420546f20446961676e6f746f72222c3c2f67772f71756572792f6170646576696365733e3b7469746c653d226170646576696365732044617461205265736f75726365222c3c2f67772f71756572792f636f6e6669673e3b7469746c653d22636f6e6669672d70726f70657274696573205265736f75726365222c3c2f62617369633e2c3c2f62617369632f7265676973743e3b7469746c653d22516c696e6b2d52656769,,,,,0,0,2025-10-28T18:00:50.382+0100,1761670850,382775
178.75.29.203,3407694770,192.168.0.123,2063640768,27782,54,udp,1,5683,54189,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-28T18:00:51.157+0100,1761670851,157616
188.233.69.100,1682303420,192.168.0.123,2063640768,26096,53,udp,1,5683,40775,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-28T18:00:51.914+0100,1761670851,914543
183.220.167.16,279436471,192.168.0.123,2063640768,31280,39,udp,1,5683,58852,285,60457d70c128ff3c2f716c696e6b3e2c3c2f716c696e6b2f73656172636867773e2c3c2f6465766963653e2c3c2f6465766963652f696e666f726d3e2c3c2f6465766963652f696e666f726d2f626f6f743e2c3c2f6465766963652f696e666f726d2f626f6f7473747261703e2c3c2f6465766963652f696e666f726d2f646174613e2c3c2f6465766963652f696e666f726d2f6865617274626561743e2c3c2f6465766963652f696e666f726d2f6f66666c696e653e2c3c2f656b69743e2c3c2f656b69742f626f6f743e2c3c2f656b69742f626f6f7473747261703e2c3c2f656b69742f6865617274626561743e2c3c2f656b69742f73656172636867773e2c3c2f2e77656c6c2d6b6e6f776e2f636f72653e,,,,,0,0,2025-10-28T18:00:58.832+0100,1761670858,832315
