saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us
5.164.22.133,2232853509,192.168.0.123,2063640768,19345,54,udp,1,5683,51139,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-11-25T14:39:33.745+0100,1764077973,745728
14.153.211.121,2043910414,192.168.0.123,2063640768,12265,50,udp,1,5683,50445,12,60807d70,,,,,0,0,2025-11-25T14:47:41.463+0100,1764078461,463678
