saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,version,mtype,token-length,code,mid,token,options
188.164.189.79,1337828540,192.168.0.123,2063640768,29397,54,udp,1,5683,51858,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-27T15:44:43.588+0100,1761576283,588908,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
171.103.150.67,1133930411,192.168.0.123,2063640768,5703,47,udp,1,5683,59963,1047,"</>;title=""General Info"";ct=0,</qlink/searchack>;title=qlink/searchack,</device/command/Control>;title=device/command/Control,</device/command/Data>;title=device/command/Data,</device/command/Unbind>;title=device/command/Unbind,</device/command/file>;title=device/command/file,</device/command/flinkcmd>;title=device/command/flinkcmd,</apdevice/control/WiFiSwitch>;title=apdevice/control/WiFiSwitch,</apdevice/control/RadioConfig>;title=apdevice/control/RadioConfig,</apdevice/control/WPS>;title=apdevice/control/WPS,</apdevice/control/MacFilter>;title=apdevice/control/MacFilter,</apdevice/control/Reboot>;title=apdevice/control/Reboot,</apdevice/control/LEDControl>;title=apdevice/control/LEDControl,</apdevice/control/RoamingConfig>;title=apdevice/control/RoamingConfig,</apdevice/query/ApConfigInfo>;title=apdevice/query/ApConfigInfo,</apdevice/query/UplinkStatus>;title=apdevice/query/UplinkStatus,</apdevice/query/STAInfo>;title=apdevice/query/STAInfo,</apdevice/query/WiFiStatus>;title=apdevice/query/WiFiStatus,</async>;ct=0",,,,,0,0,2025-10-27T15:44:47.522+0100,1761576287,522391,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
183.203.203.235,3956001719,192.168.0.123,2063640768,23456,41,udp,1,5683,55995,991,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",,,,,0,0,2025-10-27T15:44:47.719+0100,1761576287,719988,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
172.239.197.132,2227564460,192.168.0.123,2063640768,22525,39,udp,1,5683,55866,29,,,,,,0,0,2025-10-27T15:44:49.284+0100,1761576289,284252,1,0,0,GET,32112,,"{""URI_PATH"": "".well-known""}"
188.113.186.4,79327676,192.168.0.123,2063640768,21393,53,udp,1,5683,34398,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-27T15:44:53.478+0100,1761576293,478611,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
183.184.200.219,3687364791,192.168.0.123,2063640768,3492,38,udp,1,5683,55180,112,"</qlink/searchdevice>;title=""QLINK-FIND Resource"",</qlink/netinfo>;title=""QLINK-NETINFO Resource""",,,,,0,0,2025-10-27T15:45:00.233+0100,1761576300,233574,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
180.195.81.197,3310470068,192.168.0.123,2063640768,0,52,udp,1,5683,58498,524,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0",,,,,0,0,2025-10-27T15:45:02.013+0100,1761576302,13296,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
180.194.225.92,1558299316,192.168.0.123,2063640768,0,50,udp,1,5683,46239,524,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0",,,,,0,0,2025-10-27T15:45:07.413+0100,1761576307,413801,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
183.253.236.170,2867658167,192.168.0.123,2063640768,59965,41,udp,1,5683,55613,532,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",,,,,0,0,2025-10-27T15:45:13.289+0100,1761576313,289429,1,2,2,2.05 Content,27602,b5c4,"{""CONTENT_FORMAT"": ""LINKFORMAT"", ""SIZE2"": ""BlockwiseTuple(block_number=2, more=False, size_exponent=5)"", ""BLOCK2"": ""1098""}"
185.100.25.96,1612276921,192.168.0.123,2063640768,34189,51,udp,1,5683,50392,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-27T15:45:14.537+0100,1761576314,537293,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
