saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,version,mtype,token,token_length,code,mid,options,data_length,uri
162.208.213.86,1456853154,192.168.0.123,2063640768,2824,42,udp,1,5683.0,33139.0,575.0,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,0,2025-11-01T11:51:10.298+0100,1761994270,298367,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",560.0,/.well-known/core
183.130.207.19,332366519,192.168.0.123,2063640768,32484,48,udp,1,5683.0,37790.0,12.0,,,,,,0,0,2025-11-01T11:51:38.668+0100,1761994298,668175,3.0,1.0,2.0,,0.0,4.00 Bad Request,32112.0,,0.0,/.well-known/core
183.251.59.102,1715207095,192.168.0.123,2063640768,38775,40,udp,1,5683.0,39665.0,285.0,"</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",,,,,0,0,2025-11-01T11:51:41.674+0100,1761994301,674516,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",270.0,/.well-known/core
179.35.9.138,2315854771,192.168.0.123,2063640768,54932,49,icmp,0,,,,,179.35.9.138,3.0,3.0,port unreachable,0,0,2025-11-01T11:51:48.578+0100,1761994308,578408,,,,,,,,,,
185.165.219.250,4208698809,192.168.0.123,2063640768,57764,49,udp,1,5683.0,43419.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-11-01T11:51:50.723+0100,1761994310,723870,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
183.220.167.12,212327607,192.168.0.123,2063640768,44103,39,udp,1,5683.0,54796.0,532.0,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",,,,,0,0,2025-11-01T11:52:15.146+0100,1761994335,146851,3.0,1.0,2.0,11fc,2.0,2.05 Content,38084.0,"{""CONTENT_FORMAT"": ""LINKFORMAT"", ""SIZE2"": ""BlockwiseTuple(block_number=2, more=False, size_exponent=5)"", ""BLOCK2"": ""1098""}",1098.0,/.well-known/core
182.53.187.120,2025534902,192.168.0.123,2063640768,60114,49,udp,1,5683.0,51950.0,575.0,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,0,2025-11-01T11:52:15.239+0100,1761994335,239849,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",560.0,/.well-known/core
180.195.59.174,2923152308,192.168.0.123,2063640768,0,52,udp,1,5683.0,54728.0,524.0,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0",,,,,0,0,2025-11-01T11:52:25.065+0100,1761994345,65553,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",509.0,/.well-known/core
171.103.209.77,1305569195,192.168.0.123,2063640768,9346,47,udp,1,5683.0,48253.0,1047.0,"</>;title=""General Info"";ct=0,</qlink/searchack>;title=qlink/searchack,</device/command/Control>;title=device/command/Control,</device/command/Data>;title=device/command/Data,</device/command/Unbind>;title=device/command/Unbind,</device/command/file>;title=device/command/file,</device/command/flinkcmd>;title=device/command/flinkcmd,</apdevice/control/WiFiSwitch>;title=apdevice/control/WiFiSwitch,</apdevice/control/RadioConfig>;title=apdevice/control/RadioConfig,</apdevice/control/WPS>;title=apdevice/control/WPS,</apdevice/control/MacFilter>;title=apdevice/control/MacFilter,</apdevice/control/Reboot>;title=apdevice/control/Reboot,</apdevice/control/LEDControl>;title=apdevice/control/LEDControl,</apdevice/control/RoamingConfig>;title=apdevice/control/RoamingConfig,</apdevice/query/ApConfigInfo>;title=apdevice/query/ApConfigInfo,</apdevice/query/UplinkStatus>;title=apdevice/query/UplinkStatus,</apdevice/query/STAInfo>;title=apdevice/query/STAInfo,</apdevice/query/WiFiStatus>;title=apdevice/query/WiFiStatus,</async>;ct=0",,,,,0,0,2025-11-01T11:54:59.090+0100,1761994499,90783,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",1032.0,/.well-known/core
162.208.185.157,2646200482,192.168.0.123,2063640768,29939,42,udp,1,5683.0,51278.0,575.0,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,0,2025-11-01T11:54:59.519+0100,1761994499,519498,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",560.0,/.well-known/core
