saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us
212.107.138.189,3179965396,192.168.0.123,2063640768,36975,50,udp,1,5683,58143,12,60817d70,,,,,0,1,2025-10-22T15:50:20.609+0200,1761141020,609111
213.110.147.77,1301507797,192.168.0.123,2063640768,25662,54,udp,1,5683,59640,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.615+0200,1761141020,615277
193.187.107.85,1433123777,192.168.0.123,2063640768,60227,54,udp,1,5683,53256,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.615+0200,1761141020,615379
193.151.232.140,2364053441,192.168.0.123,2063640768,18385,51,udp,1,5683,51550,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.633+0200,1761141020,633611
213.108.219.135,2279304405,192.168.0.123,2063640768,43611,55,udp,1,5683,51611,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.633+0200,1761141020,633722
217.15.199.97,1640435673,192.168.0.123,2063640768,9480,44,udp,1,5683,44305,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.633+0200,1761141020,633774
212.106.47.23,388983508,192.168.0.123,2063640768,53057,54,udp,1,5683,59261,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.636+0200,1761141020,636884
195.9.79.70,1179584963,192.168.0.123,2063640768,16094,44,udp,1,5683,56385,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.645+0200,1761141020,645066
217.117.120.132,2222487001,192.168.0.123,2063640768,32851,47,udp,1,5683,33456,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.645+0200,1761141020,645172
195.19.21.54,907350979,192.168.0.123,2063640768,33939,43,udp,1,5683,55144,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.648+0200,1761141020,648945
193.151.236.112,1894553537,192.168.0.123,2063640768,54256,51,udp,1,5683,49884,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T15:50:20.649+0200,1761141020,649039
