saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us
31.148.121.153,2574881823,192.168.0.123,2063640768,21417,53,udp,1,5683,40059,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-09-30T11:38:08.880+0200,1759225088,880697
31.148.121.153,2574881823,192.168.0.123,2063640768,21416,53,udp,1,5683,40057,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,1,1,2025-09-30T11:38:08.880+0200,1759225088,880826
188.143.162.24,413306812,192.168.0.123,2063640768,15880,50,udp,1,5683,53928,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-09-30T11:38:08.887+0200,1759225088,887690
188.143.162.24,413306812,192.168.0.123,2063640768,15881,49,udp,1,5683,53931,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,1,1,2025-09-30T11:38:08.893+0200,1759225088,893448
188.143.162.24,413306812,192.168.0.123,2063640768,15883,50,udp,1,5683,53929,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,1,1,2025-09-30T11:38:08.893+0200,1759225088,893567
188.143.162.24,413306812,192.168.0.123,2063640768,15882,48,udp,1,5683,53930,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,1,1,2025-09-30T11:38:08.894+0200,1759225088,894307
37.1.83.143,2404581669,192.168.0.123,2063640768,10020,53,udp,1,5683,33198,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-09-30T11:38:08.896+0200,1759225088,896055
188.64.116.182,3061072060,192.168.0.123,2063640768,23015,51,udp,1,5683,45803,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-09-30T11:38:08.919+0200,1759225088,919228
193.106.40.183,3072879297,192.168.0.123,2063640768,5789,54,udp,1,5683,43266,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-09-30T11:38:08.926+0200,1759225088,926833
79.164.27.13,219915343,192.168.0.123,2063640768,6420,53,udp,1,5683,43853,77,60457d70c128ff3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-09-30T11:38:08.928+0200,1759225088,928707
77.243.11.74,1242297165,192.168.0.123,2063640768,41701,49,udp,1,5683,49148,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-09-30T11:38:08.928+0200,1759225088,928875
79.164.27.13,219915343,192.168.0.123,2063640768,6422,53,udp,1,5683,43851,77,60457d70c128ff3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,1,1,2025-09-30T11:38:08.928+0200,1759225088,928909
77.243.11.74,1242297165,192.168.0.123,2063640768,41702,49,udp,1,5683,49150,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,1,1,2025-09-30T11:38:08.929+0200,1759225088,929386
79.164.27.13,219915343,192.168.0.123,2063640768,6421,53,udp,1,5683,43852,77,60457d70c128ff3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,1,1,2025-09-30T11:38:08.933+0200,1759225088,933623
