saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us
112.25.222.250,4208859504,192.168.0.123,2063640768,39604,43,udp,1,5683,42830,30,60457d70c0ff7b22415044657669636573223a5b5d7d,,,,,0,1,2025-10-28T23:47:05.251+0100,1761691625,251267
115.57.40.123,2066233715,192.168.0.123,2063640768,0,36,udp,1,5683,38162,30,60457d70c0ff7b22415044657669636573223a5b5d7d,,,,,0,1,2025-10-28T23:47:05.296+0100,1761691625,296710
117.175.173.222,3735924597,192.168.0.123,2063640768,20243,40,udp,1,5683,55429,30,60457d70c0ff7b22415044657669636573223a5b5d7d,,,,,0,1,2025-10-28T23:47:05.321+0100,1761691625,321707
