176.101.247.159,True,2.05 Content,ACK,"b'</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>'",84
112.123.109.17,False,,,,,,,,,,,
81.94.243.107,False,,,,,,,,,,,
117.141.29.159,False,,,,,,,,,,,
194.28.56.72,True,2.05 Content,ACK,"b'</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>'",84
118.100.129.155,False,,,,,,,,,,,
5.139.164.104,False,,,,,,,,,,,
134.17.129.240,False,,,,,,,,,,,
