194.28.56.72,AS57803,TeleServis Ltd,tvinnet.ru,RU,Russia,EU,Europe
118.100.129.155,AS4788,TM TECHNOLOGY SERVICES SDN. BHD.,tm.com.my,MY,Malaysia,AS,Asia
5.139.164.104,AS12389,PJSC Rostelecom,rt.ru,RU,Russia,EU,Europe
134.17.129.240,AS25106,Mobile TeleSystems JLLC,mts.by,BY,Belarus,EU,Europe
125.25.217.240,AS23969,TOT Public Company Limited,ntplc.co.th,TH,Thailand,AS,Asia
