saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us
172.238.122.148,2491084460,192.168.0.123,2063640768,32622,48,udp,1,5683,44468,29,40017d70bb2e77656c6c2d6b6e6f776e04636f7265,,,,,0,1,2025-10-28T17:54:53.127+0100,1761670493,127854
172.238.108.232,3899453100,192.168.0.123,2063640768,1180,48,udp,1,5683,40086,29,40017d70bb2e77656c6c2d6b6e6f776e04636f7265,,,,,0,1,2025-10-28T17:54:53.131+0100,1761670493,131689
172.236.193.156,2629954732,192.168.0.123,2063640768,1640,48,udp,1,5683,53092,29,40017d70bb2e77656c6c2d6b6e6f776e04636f7265,,,,,0,1,2025-10-28T17:54:53.150+0100,1761670493,150267
178.252.108.5,91028658,192.168.0.123,2063640768,15898,55,udp,1,5683,49055,77,60457d70c128ff3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.160+0100,1761670493,160701
188.164.189.79,1337828540,192.168.0.123,2063640768,22445,54,udp,1,5683,51198,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.172+0100,1761670493,172203
176.194.123.177,2977678000,192.168.0.123,2063640768,13140,48,udp,1,5683,35372,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.178+0100,1761670493,178777
188.92.192.234,3938475196,192.168.0.123,2063640768,43686,54,udp,1,5683,47142,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.185+0100,1761670493,185562
185.100.25.96,1612276921,192.168.0.123,2063640768,13326,51,udp,1,5683,55255,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.196+0100,1761670493,196892
178.17.139.113,1904939442,192.168.0.123,2063640768,1797,53,udp,1,5683,44593,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.198+0100,1761670493,198419
188.17.117.245,4118090172,192.168.0.123,2063640768,511,51,udp,1,5683,55792,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.204+0100,1761670493,204521
185.18.21.38,638915257,192.168.0.123,2063640768,10823,55,udp,1,5683,57082,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.204+0100,1761670493,204621
188.143.158.169,2845740988,192.168.0.123,2063640768,11654,50,udp,1,5683,33008,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-28T17:54:53.205+0100,1761670493,205478
172.239.197.132,2227564460,192.168.0.123,2063640768,58485,41,udp,1,5683,37769,29,40017d70bb2e77656c6c2d6b6e6f776e04636f7265,,,,,0,1,2025-10-28T17:54:53.232+0100,1761670493,232775
180.195.63.187,3141518260,192.168.0.123,2063640768,0,50,udp,1,5683,42353,524,60457d70c128ff3c2f3e3b7469746c653d2247656e6572616c20496e666f223b63743d302c3c2f716c696e6b2f73656172636866683e3b7469746c653d716c696e6b2f73656172636866682c3c2f716c696e6b2f73656172636867773e3b7469746c653d716c696e6b2f73656172636867772c3c2f716c696e6b2f726571756573743e3b7469746c653d716c696e6b2f726571756573742c3c2f716c696e6b2f737563636573733e3b7469746c653d716c696e6b2f737563636573732c3c2f6465766963652f696e666f726d2f626f6f7473747261703e3b7469746c653d6465766963652f696e666f726d2f626f6f7473747261702c3c2f6465766963652f696e666f726d2f626f6f743e3b7469746c653d6465766963652f696e666f726d2f626f6f742c3c2f6465766963652f696e666f726d2f73796e637265713e3b7469746c653d6465766963652f696e666f726d2f73796e637265712c3c2f6465766963652f696e666f726d2f6f66666c696e653e3b7469746c653d6465766963652f696e666f726d2f6f66666c696e652c3c2f6465766963652f696e666f726d2f6865617274626561743e3b7469746c653d6465766963652f696e666f726d2f6865617274626561742c3c2f6465766963652f696e666f726d2f646174613e3b7469746c653d6465766963652f696e666f726d2f646174612c3c2f6173796e633e3b63743d30,,,,,0,1,2025-10-28T17:54:53.303+0100,1761670493,303141
180.194.9.110,1846133428,192.168.0.123,2063640768,0,52,udp,1,5683,49121,524,60457d70c128ff3c2f3e3b7469746c653d2247656e6572616c20496e666f223b63743d302c3c2f716c696e6b2f73656172636866683e3b7469746c653d716c696e6b2f73656172636866682c3c2f716c696e6b2f73656172636867773e3b7469746c653d716c696e6b2f73656172636867772c3c2f716c696e6b2f726571756573743e3b7469746c653d716c696e6b2f726571756573742c3c2f716c696e6b2f737563636573733e3b7469746c653d716c696e6b2f737563636573732c3c2f6465766963652f696e666f726d2f626f6f7473747261703e3b7469746c653d6465766963652f696e666f726d2f626f6f7473747261702c3c2f6465766963652f696e666f726d2f626f6f743e3b7469746c653d6465766963652f696e666f726d2f626f6f742c3c2f6465766963652f696e666f726d2f73796e637265713e3b7469746c653d6465766963652f696e666f726d2f73796e637265712c3c2f6465766963652f696e666f726d2f6f66666c696e653e3b7469746c653d6465766963652f696e666f726d2f6f66666c696e652c3c2f6465766963652f696e666f726d2f6865617274626561743e3b7469746c653d6465766963652f696e666f726d2f6865617274626561742c3c2f6465766963652f696e666f726d2f646174613e3b7469746c653d6465766963652f696e666f726d2f646174612c3c2f6173796e633e3b63743d30,,,,,0,1,2025-10-28T17:54:53.307+0100,1761670493,307602
180.195.58.11,188400564,192.168.0.123,2063640768,0,52,udp,1,5683,42506,524,60457d70c128ff3c2f3e3b7469746c653d2247656e6572616c20496e666f223b63743d302c3c2f716c696e6b2f73656172636866683e3b7469746c653d716c696e6b2f73656172636866682c3c2f716c696e6b2f73656172636867773e3b7469746c653d716c696e6b2f73656172636867772c3c2f716c696e6b2f726571756573743e3b7469746c653d716c696e6b2f726571756573742c3c2f716c696e6b2f737563636573733e3b7469746c653d716c696e6b2f737563636573732c3c2f6465766963652f696e666f726d2f626f6f7473747261703e3b7469746c653d6465766963652f696e666f726d2f626f6f7473747261702c3c2f6465766963652f696e666f726d2f626f6f743e3b7469746c653d6465766963652f696e666f726d2f626f6f742c3c2f6465766963652f696e666f726d2f73796e637265713e3b7469746c653d6465766963652f696e666f726d2f73796e637265712c3c2f6465766963652f696e666f726d2f6f66666c696e653e3b7469746c653d6465766963652f696e666f726d2f6f66666c696e652c3c2f6465766963652f696e666f726d2f6865617274626561743e3b7469746c653d6465766963652f696e666f726d2f6865617274626561742c3c2f6465766963652f696e666f726d2f646174613e3b7469746c653d6465766963652f696e666f726d2f646174612c3c2f6173796e633e3b63743d30,,,,,0,1,2025-10-28T17:54:53.313+0100,1761670493,313717
175.137.185.24,414812591,192.168.0.123,2063640768,3153,51,udp,1,5683,43413,575,60457d70c128ff3c2f3e3b7469746c653d2247656e6572616c20496e666f223b63743d302c3c2f716c696e6b2f73656172636866683e3b7469746c653d716c696e6b2f73656172636866682c3c2f716c696e6b2f73656172636867773e3b7469746c653d716c696e6b2f73656172636867772c3c2f716c696e6b2f726571756573743e3b7469746c653d716c696e6b2f726571756573742c3c2f716c696e6b2f737563636573733e3b7469746c653d716c696e6b2f737563636573732c3c2f6465766963652f696e666f726d2f626f6f7473747261703e3b7469746c653d6465766963652f696e666f726d2f626f6f7473747261702c3c2f6465766963652f696e666f726d2f626f6f743e3b7469746c653d6465766963652f696e666f726d2f626f6f742c3c2f6465766963652f696e666f726d2f73796e637265713e3b7469746c653d6465766963652f696e666f726d2f73796e637265712c3c2f6465766963652f696e666f726d2f6f66666c696e653e3b7469746c653d6465766963652f696e666f726d2f6f66666c696e652c3c2f6465766963652f696e666f726d2f6865617274626561743e3b7469746c653d6465766963652f696e666f726d2f6865617274626561742c3c2f6465766963652f696e666f726d2f646174613e3b7469746c653d6465766963652f696e666f726d2f646174612c3c2f6465766963652f696e666f726d2f6368616e67653e3b7469746c653d6465766963652f696e666f726d2f6368616e67652c3c2f6173796e633e3b63743d30,,,,,0,1,2025-10-28T17:54:53.314+0100,1761670493,314747
