saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us
188.164.189.79,1337828540,192.168.0.123,2063640768,29397,54,udp,1,5683,51858,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-27T15:44:43.588+0100,1761576283,588908
171.103.150.67,1133930411,192.168.0.123,2063640768,5703,47,udp,1,5683,59963,1047,60457d70c128ff3c2f3e3b7469746c653d2247656e6572616c20496e666f223b63743d302c3c2f716c696e6b2f73656172636861636b3e3b7469746c653d716c696e6b2f73656172636861636b2c3c2f6465766963652f636f6d6d616e642f436f6e74726f6c3e3b7469746c653d6465766963652f636f6d6d616e642f436f6e74726f6c2c3c2f6465766963652f636f6d6d616e642f446174613e3b7469746c653d6465766963652f636f6d6d616e642f446174612c3c2f6465766963652f636f6d6d616e642f556e62696e643e3b7469746c653d6465766963652f636f6d6d616e642f556e62696e642c3c2f6465766963652f636f6d6d616e642f66696c653e3b7469746c653d6465766963652f636f6d6d616e642f66696c652c3c2f6465766963652f636f6d6d616e642f666c696e6b636d643e3b7469746c653d6465766963652f636f6d6d616e642f666c696e6b636d642c3c2f61706465766963652f636f6e74726f6c2f576946695377697463683e3b7469746c653d61706465766963652f636f6e74726f6c2f576946695377697463682c3c2f61706465766963652f636f6e74726f6c2f526164696f436f6e6669673e3b7469746c653d61706465766963652f636f6e74726f6c2f526164696f436f6e6669672c3c2f61706465766963652f636f6e74726f6c2f5750533e3b7469746c653d61706465766963652f636f6e74726f6c2f5750532c3c2f61706465766963652f636f6e74726f6c2f4d616346696c7465723e3b7469746c653d61706465766963652f636f6e74726f6c2f4d616346696c7465722c3c2f61706465766963652f636f6e74726f6c2f5265626f6f743e3b7469746c653d61706465766963652f636f6e74726f6c2f5265626f6f742c3c2f61706465766963652f636f6e74726f6c2f4c4544436f6e74726f6c3e3b7469746c653d61706465766963652f636f6e74726f6c2f4c4544436f6e74726f6c2c3c2f61706465766963652f636f6e74726f6c2f526f616d696e67436f6e6669673e3b7469746c653d61706465766963652f636f6e74726f6c2f526f616d696e67436f6e6669672c3c2f61706465766963652f71756572792f4170436f6e666967496e666f3e3b7469746c653d61706465766963652f71756572792f4170436f6e666967496e666f2c3c2f61706465766963652f71756572792f55706c696e6b5374617475733e3b7469746c653d61706465766963652f71756572792f55706c696e6b5374617475732c3c2f61706465766963652f71756572792f535441496e666f3e3b7469746c653d61706465766963652f71756572792f535441496e666f2c3c2f61706465766963652f71756572792f576946695374617475733e3b7469746c653d61706465766963652f71756572792f576946695374617475732c3c2f6173796e633e3b63743d30,,,,,0,0,2025-10-27T15:44:47.522+0100,1761576287,522391
183.203.203.235,3956001719,192.168.0.123,2063640768,23456,41,udp,1,5683,55995,991,60457d70c128ff3c2f716c696e6b3e2c3c2f716c696e6b2f61636b3e3b7469746c653d22516c696e6b2d41434b205265736f75726365222c3c2f716c696e6b2f726571756573743e3b7469746c653d22516c696e6b2d52657175657374205265736f75726365222c3c2f716c696e6b2f73656172636867773e3b7469746c653d225365617263684757205265736f75726365222c3c2f716c696e6b2f737563636573733e3b7469746c653d22516c696e6b2d53756363657373205265736f75726365222c3c2f716c696e6b2f776c616e746573743e3b7469746c653d22516c696e6b2d574c414e205265736f75726365222c3c2f67773e2c3c2f67772f71756572793e2c3c2f67772f71756572792f446961676e6f746f72436f6e6e656374696f6e3e3b7469746c653d22436f6e6e65637420546f20446961676e6f746f72222c3c2f67772f71756572792f6170646576696365733e3b7469746c653d22496e666f726d2044617461205265736f75726365222c3c2f67772f71756572792f636f6e6669673e3b7469746c653d22636f6e6669672d70726f70657274696573205265736f75726365222c3c2f62617369633e2c3c2f62617369632f7265676973743e3b7469746c653d22516c696e6b2d526567697374205265736f75726365222c3c2f62617369632f73686f773e3b7469746c653d22516c696e6b2d53484f57205265736f75726365222c3c2f6465766963653e2c3c2f6465766963652f636f6d6d616e643e2c3c2f6465766963652f636f6d6d616e642f636f6e74726f6c3e3b7469746c653d2244657669636520436f6e74726f6c205265736f75726365222c3c2f6465766963652f636f6d6d616e642f646174613e3b7469746c653d22436f6e74726f6c2044617461205265736f75726365222c3c2f6465766963652f696e666f726d3e2c3c2f6465766963652f696e666f726d2f626f6f743e3b7469746c653d22426f6f742d52657175657374205265736f75726365222c3c2f6465766963652f696e666f726d2f626f6f7473747261703e3b7469746c653d22626f6f7473747261702d52657175657374205265736f75726365222c3c2f6465766963652f696e666f726d2f646174613e3b6f62733b7469746c653d22496e666f726d2044617461205265736f75726365222c3c2f6465766963652f696e666f726d2f6865617274626561743e3b7469746c653d22486561727442656174205265736f75726365222c3c2f6465766963652f696e666f726d2f6f66666c696e653e3b7469746c653d224368696c64446576696365204f66666c696e65205265736f75726365222c3c2f2e77656c6c2d6b6e6f776e2f636f72653e,,,,,0,0,2025-10-27T15:44:47.719+0100,1761576287,719988
172.239.197.132,2227564460,192.168.0.123,2063640768,22525,39,udp,1,5683,55866,29,40017d70bb2e77656c6c2d6b6e6f776e04636f7265,,,,,0,0,2025-10-27T15:44:49.284+0100,1761576289,284252
188.113.186.4,79327676,192.168.0.123,2063640768,21393,53,udp,1,5683,34398,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-27T15:44:53.478+0100,1761576293,478611
183.184.200.219,3687364791,192.168.0.123,2063640768,3492,38,udp,1,5683,55180,112,60457d70c128ff3c2f716c696e6b2f7365617263686465766963653e3b7469746c653d22514c494e4b2d46494e44205265736f75726365222c3c2f716c696e6b2f6e6574696e666f3e3b7469746c653d22514c494e4b2d4e4554494e464f205265736f7572636522,,,,,0,0,2025-10-27T15:45:00.233+0100,1761576300,233574
180.195.81.197,3310470068,192.168.0.123,2063640768,0,52,udp,1,5683,58498,524,60457d70c128ff3c2f3e3b7469746c653d2247656e6572616c20496e666f223b63743d302c3c2f716c696e6b2f73656172636866683e3b7469746c653d716c696e6b2f73656172636866682c3c2f716c696e6b2f73656172636867773e3b7469746c653d716c696e6b2f73656172636867772c3c2f716c696e6b2f726571756573743e3b7469746c653d716c696e6b2f726571756573742c3c2f716c696e6b2f737563636573733e3b7469746c653d716c696e6b2f737563636573732c3c2f6465766963652f696e666f726d2f626f6f7473747261703e3b7469746c653d6465766963652f696e666f726d2f626f6f7473747261702c3c2f6465766963652f696e666f726d2f626f6f743e3b7469746c653d6465766963652f696e666f726d2f626f6f742c3c2f6465766963652f696e666f726d2f73796e637265713e3b7469746c653d6465766963652f696e666f726d2f73796e637265712c3c2f6465766963652f696e666f726d2f6f66666c696e653e3b7469746c653d6465766963652f696e666f726d2f6f66666c696e652c3c2f6465766963652f696e666f726d2f6865617274626561743e3b7469746c653d6465766963652f696e666f726d2f6865617274626561742c3c2f6465766963652f696e666f726d2f646174613e3b7469746c653d6465766963652f696e666f726d2f646174612c3c2f6173796e633e3b63743d30,,,,,0,0,2025-10-27T15:45:02.013+0100,1761576302,13296
180.194.225.92,1558299316,192.168.0.123,2063640768,0,50,udp,1,5683,46239,524,60457d70c128ff3c2f3e3b7469746c653d2247656e6572616c20496e666f223b63743d302c3c2f716c696e6b2f73656172636866683e3b7469746c653d716c696e6b2f73656172636866682c3c2f716c696e6b2f73656172636867773e3b7469746c653d716c696e6b2f73656172636867772c3c2f716c696e6b2f726571756573743e3b7469746c653d716c696e6b2f726571756573742c3c2f716c696e6b2f737563636573733e3b7469746c653d716c696e6b2f737563636573732c3c2f6465766963652f696e666f726d2f626f6f7473747261703e3b7469746c653d6465766963652f696e666f726d2f626f6f7473747261702c3c2f6465766963652f696e666f726d2f626f6f743e3b7469746c653d6465766963652f696e666f726d2f626f6f742c3c2f6465766963652f696e666f726d2f73796e637265713e3b7469746c653d6465766963652f696e666f726d2f73796e637265712c3c2f6465766963652f696e666f726d2f6f66666c696e653e3b7469746c653d6465766963652f696e666f726d2f6f66666c696e652c3c2f6465766963652f696e666f726d2f6865617274626561743e3b7469746c653d6465766963652f696e666f726d2f6865617274626561742c3c2f6465766963652f696e666f726d2f646174613e3b7469746c653d6465766963652f696e666f726d2f646174612c3c2f6173796e633e3b63743d30,,,,,0,0,2025-10-27T15:45:07.413+0100,1761576307,413801
183.253.236.170,2867658167,192.168.0.123,2063640768,59965,41,udp,1,5683,55613,532,60457d70c128b10d52044aff3c2f716c696e6b3e2c3c2f716c696e6b2f61636b3e3b7469746c653d22516c696e6b2d41434b205265736f75726365222c3c2f716c696e6b2f717565727947774578743e3b7469746c653d2271756572794777457874205265736f75726365222c3c2f716c696e6b2f726571756573743e3b7469746c653d22516c696e6b2d52657175657374205265736f75726365222c3c2f716c696e6b2f73656172636867773e3b7469746c653d225365617263684757205265736f75726365222c3c2f716c696e6b2f737563636573733e3b7469746c653d22516c696e6b2d53756363657373205265736f75726365222c3c2f716c696e6b2f776c616e746573743e3b7469746c653d22516c696e6b2d574c414e205265736f75726365222c3c2f67773e2c3c2f67772f71756572793e2c3c2f67772f71756572792f446961676e6f746f72436f6e6e656374696f6e3e3b7469746c653d22436f6e6e65637420546f20446961676e6f746f72222c3c2f67772f71756572792f6170646576696365733e3b7469746c653d226170646576696365732044617461205265736f75726365222c3c2f67772f71756572792f636f6e6669673e3b7469746c653d22636f6e6669672d70726f70657274696573205265736f75726365222c3c2f62617369633e2c3c2f62617369632f7265676973743e3b7469746c653d22516c696e6b2d52656769,,,,,0,0,2025-10-27T15:45:13.289+0100,1761576313,289429
185.100.25.96,1612276921,192.168.0.123,2063640768,34189,51,udp,1,5683,50392,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,0,2025-10-27T15:45:14.537+0100,1761576314,537293
