saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,version,mtype,token,token_length,code,mid,options,data_length,uri
210.196.123.196,3296445650,192.168.0.123,2063640768,53804,50,udp,1,5683.0,52294.0,2056.0,526e39713351415a484175794242453174714e5564617243354f6c55763242304d6c7a59545753426f4d76356952544655687569354a59754161327565724559786c6b62684d504c5264366b414b59764278736f6e6573397264434370557a564a644f474f577a73316b55535665784a31587a543955546d6549564e68614f6c3843336a625a644d4870717065345779654848647a304f54536550737742444f754d6566773171757251565a724e514d667944436b5672524e7255596636326758426963447369346751786f4d523268684c5347753949323270744b66455a73726e50427a6c4f79636b4f516c43664a41344a67516e6b33726e786a363877485539625353437a3965674a667737343866354f4b463359626a54753961673751576937393935467356496f7a4563657476477a463544786f33646e68584d4b3273304e41546d504f3371326f693359747455633978777854554d464d5870777a36533132416e7a335972684e6530695141527468744d5661346170796c5143716d7867385551557a4f6a423044387a4e7a3750746d4c7a71383951696c456b536f4f4362396e395a6a66397361585a317752747274765548526738666972774276526b794756414b446276374a593143587244564f54495a796f744a464d524a6865496662586a637731317557446d5457315145306e3637503758587371515071645a626275635654625553774b577a7334496866374d54644d424a4475316e555052636e5859325148706e7241377139477956626b32733736316b64556c733558717257506c63707472564139686e55415a6667596f6b485a51474c614445487261364e576c356b6461346273664e5049433432514f7548376142464650565a5a4461316262384c6f357765356b6c76464539484962697948454669355656594b375535316b6874356b6754375a4b6745335165726e70304b496f6279477735386f3664534d4a517a585369445a6f6d567a68676e3543686d4d44366c3830335142454b507466654e447644716155684f6837334f455a6563686f55716947755937647568486e4e79566579373154655344375774394f61455a584d6e524a5a7a34617a6e325441425a6270747a3857426d3939564e51683866765267517045503858354e4832434b4e634c68734b6e46343543374a43714e446c5558475a6c556748474657727267326143443748796b3146594359754d46613939393632574b46415879397833557846444858397070767a45706f3361587654384f56446236336e6a6e6b32796f554e77357065445a487667734c3452574737756477547135787532446c6246386e4c646a6336656d67484758524649365738784c54614a72536a59304e4b4d49646541775a795948394e643835736656564d5a4d396e7a494f656c31444d35647369624b67436d4c657178634f6e734b43337456796e426d6739536b3144507742784d45514531736a4a5337626f355439734c3433466175476c576756614737743257335943656b695961314c6b5a717834727258494c614534714652714338755957476e585355316b4469703031514f77767551516e646b63734b73433031517379357134796b75474a4e4f35755532796e4f305357474569645073436d724a56516531473159636161797752516655744d3079557443546c68716c55365350486e7a52637052306e3947575139477a526754323257486e3848475474544573303148556544647271505837396666626a396c684c36567033446f646e6d6e30444b4e6e6451736f51777765736d447174464737624241466737394d744d66744b7669384a3759736c6e4f4e384f7359784a4974486a7158536d626467317864424a4d50396a6971795a703630614d6c646832796770396f433349646d4a4b7355316a395a706638706c71685353715735624465616c4e567077765a4e7352523351547241,,,,,0,0,2025-11-01T12:19:53.493+0100,1761995993,493343,,,,,,,,,2848.0,/.well-known/core
202.188.192.127,2143337674,192.168.0.123,2063640768,26844,50,udp,1,5683.0,57934.0,575.0,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,0,2025-11-01T12:20:02.325+0100,1761996002,325268,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",560.0,/.well-known/core
222.137.118.217,3648424414,192.168.0.123,2063640768,46236,36,udp,1,5683.0,44313.0,1340.0,"</>;title=""General Info"";ct=0,</qlink/searchdevice>;title=""searchdevice"";obs,</qlink/netinfo>;title=""netinfo"";obs,</qlink/searchack>;title=""searchack"";obs,</device/command/unbind>;title=""unbind"";obs,</device/command/file>;title=""file"";obs,</device/command/log>;title=""log"";obs,</device/command/selfdetect>;title=""selfdetect"";obs,</qlink/searchdevice?true>;title=""searchdevice?true"";obs,</qlink/searchRouter?true>;title=""searchRouter?true"";obs,</qlink/guide?true>;title=""guide?true"";obs,</qlink/request?true>;title=""request?true"";obs,</device/inform/data>;title=""data"";obs,</apdevice/control/WiFiParameterSync>;title=""WiFiParameterSync"";obs,</apdevice/control/WiFiSwitch>;title=""WiFiSwitch"";obs,</apdevice/control/RadioConfig>;title=""RadioConfig"";obs,</apdevice/control/WPS>;title=""WPS"";obs,</apdevice/control/MacFilter>;title=""MacFilter"";obs,</apdevice/control/Reboot>;title=""Reboot"";obs,</apdevice/control/LEDControl>;title=""LEDControl"";obs,</apdevice/control/RoamingConfig>;title=""RoamingConfig"";obs,</apdevice/query/ApConfigInfo>;title=""ApConfigInfo"";obs,</apdevice/query/UplinkStatus>;title=""UplinkStatus"";obs,</apdevice/query/STAInfo>;title=""STAInfo"";obs,</apdevice/query/WiFiStats>;title=""WiFiStats"";obs,</apdevice/query/WiFiStatus>;title=""WiFiStatus"";obs,</apdevice/query/WlanNeighborInfo>;title=""WlanNeighborInfo"";obs",,,,,0,0,2025-11-01T12:20:18.856+0100,1761996018,856588,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",1325.0,/.well-known/core
218.200.173.59,1001244890,192.168.0.123,2063640768,32341,39,udp,1,5683.0,54400.0,285.0,"</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",,,,,0,0,2025-11-01T12:20:20.303+0100,1761996020,303502,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",270.0,/.well-known/core
223.68.191.114,1925137631,192.168.0.123,2063640768,39665,43,udp,1,5683.0,35865.0,991.0,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",,,,,0,0,2025-11-01T12:22:48.905+0100,1761996168,905556,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",976.0,/.well-known/core
192.227.124.180,3028083648,192.168.0.123,2063640768,43161,52,icmp,0,,,,,192.227.124.180,3.0,3.0,port unreachable,0,0,2025-11-01T12:22:58.620+0100,1761996178,620974,,,,,,,,,,
223.75.129.144,2424392671,192.168.0.123,2063640768,28327,41,udp,1,5683.0,39928.0,285.0,"</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",,,,,0,0,2025-11-01T12:23:07.837+0100,1761996187,837488,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",270.0,/.well-known/core
219.92.102.210,3529923803,192.168.0.123,2063640768,30273,49,udp,1,5683.0,44295.0,575.0,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,0,2025-11-01T12:23:29.775+0100,1761996209,775569,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",560.0,/.well-known/core
218.202.197.172,2898643674,192.168.0.123,2063640768,20034,41,udp,1,5683.0,37921.0,1301.0,"</>;title=""General Info"";ct=0,</qlink/searchdevice>;title=""searchdevice"";obs,</qlink/netinfo>;title=""netinfo"";obs,</qlink/searchack>;title=""searchack"";obs,</device/command/unbind>;title=""unbind"";obs,</device/command/file>;title=""file"";obs,</device/command/log>;title=""log"";obs,</device/command/selfdetect>;title=""selfdetect"";obs,</qlink/searchdevice?true>;title=""searchdevice?true"";obs,</qlink/searchRouter?true>;title=""searchRouter?true"";obs,</qlink/guide?true>;title=""guide?true"";obs,</qlink/request?true>;title=""request?true"";obs,</apdevice/control/WiFiParameterSync>;title=""WiFiParameterSync"";obs,</apdevice/control/WiFiSwitch>;title=""WiFiSwitch"";obs,</apdevice/control/RadioConfig>;title=""RadioConfig"";obs,</apdevice/control/WPS>;title=""WPS"";obs,</apdevice/control/MacFilter>;title=""MacFilter"";obs,</apdevice/control/Reboot>;title=""Reboot"";obs,</apdevice/control/LEDControl>;title=""LEDControl"";obs,</apdevice/control/RoamingConfig>;title=""RoamingConfig"";obs,</apdevice/query/ApConfigInfo>;title=""ApConfigInfo"";obs,</apdevice/query/UplinkStatus>;title=""UplinkStatus"";obs,</apdevice/query/STAInfo>;title=""STAInfo"";obs,</apdevice/query/WiFiStats>;title=""WiFiStats"";obs,</apdevice/query/WiFiStatus>;title=""WiFiStatus"";obs,</apdevice/query/WlanNeighborInfo>;title=""WlanNeighborInfo"";obs",,,,,0,0,2025-11-01T12:25:42.798+0100,1761996342,798875,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",1286.0,/.well-known/core
212.220.206.211,3553549524,192.168.0.123,2063640768,60123,54,udp,1,5683.0,52558.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-11-01T12:26:57.061+0100,1761996417,61605,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
