saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,version,mtype,token-length,code,mid,token,options
93.42.74.155,2605328989,192.168.0.123,2063640768,31964,53,udp,1,5683,49004,12,,,,,,0,1,2025-10-28T16:07:42.151+0100,1761664062,151639,1.0,2.0,0.0,4.04 Not Found,32112.0,,
88.237.236.3,65858904,192.168.0.123,2063640768,57995,50,udp,1,5683,51856,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.157+0100,1761664062,157691,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
81.94.250.188,3170524753,192.168.0.123,2063640768,60294,51,udp,1,5683,34201,575,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,1,2025-10-28T16:07:42.163+0100,1761664062,163013,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
93.100.17.91,1527866461,192.168.0.123,2063640768,53579,53,udp,1,5683,35485,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.167+0100,1761664062,167878,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
79.173.87.186,3126308175,192.168.0.123,2063640768,51081,54,udp,1,5683,49558,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.168+0100,1761664062,168025,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
84.51.82.93,1565668180,192.168.0.123,2063640768,6569,51,udp,1,5683,47844,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.168+0100,1761664062,168133,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
91.236.15.65,1091562587,192.168.0.123,2063640768,26384,53,udp,1,5683,51495,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.178+0100,1761664062,178329,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
77.37.240.234,3941606733,192.168.0.123,2063640768,4578,53,udp,1,5683,60838,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.178+0100,1761664062,178448,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
78.170.77.219,3679300174,192.168.0.123,2063640768,49869,51,udp,1,5683,55289,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.180+0100,1761664062,180028,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
79.165.170.117,1974117711,192.168.0.123,2063640768,38124,53,udp,1,5683,44663,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.181+0100,1761664062,181796,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
93.100.180.181,3048498269,192.168.0.123,2063640768,36434,52,udp,1,5683,40923,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.181+0100,1761664062,181864,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
94.28.154.30,513416286,192.168.0.123,2063640768,35760,54,udp,1,5683,59163,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T16:07:42.187+0100,1761664062,187522,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
