saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,version,mtype,token,token_length,code,mid,options,data_length,uri
80.221.90.233,3915046224,192.168.0.123,2063640768,14518,50,udp,1,5683.0,38057.0,18.0,</>,,,,,0,0,2025-10-31T15:49:10.775+0100,1761922150,775848,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",3.0,/.well-known/core
95.79.26.62,1041911647,192.168.0.123,2063640768,17590,53,udp,1,5683.0,44838.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:49:15.758+0100,1761922155,758118,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
89.222.184.191,3216563801,192.168.0.123,2063640768,62768,53,udp,1,5683.0,51034.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:50:07.568+0100,1761922207,568919,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
95.71.43.20,338380639,192.168.0.123,2063640768,25972,54,udp,1,5683.0,41144.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:50:09.880+0100,1761922209,880471,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
77.228.177.43,733078605,192.168.0.123,2063640768,2560,53,icmp,0,,,,,77.228.177.43,3.0,3.0,port unreachable,0,0,2025-10-31T15:51:41.033+0100,1761922301,33849,,,,,,,,,,
93.123.227.244,4108548957,192.168.0.123,2063640768,7734,48,udp,1,5683.0,59410.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:51:41.667+0100,1761922301,667341,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
89.232.88.18,307816537,192.168.0.123,2063640768,29261,50,udp,1,5683.0,47369.0,77.0,"</ndm/dis>,</ndm/ci>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:51:51.511+0100,1761922311,511156,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",62.0,/.well-known/core
69.193.67.5,88326469,192.168.0.123,2063640768,61909,51,icmp,0,,,,,69.193.67.5,3.0,3.0,port unreachable,0,0,2025-10-31T15:51:56.118+0100,1761922316,118167,,,,,,,,,,
95.183.73.58,977909599,192.168.0.123,2063640768,7460,53,udp,1,5683.0,51526.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:52:03.146+0100,1761922323,146100,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
95.28.140.91,1535908959,192.168.0.123,2063640768,28996,49,udp,1,5683.0,36532.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:52:09.989+0100,1761922329,989721,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
79.104.223.173,2917099599,192.168.0.123,2063640768,5922,51,udp,1,5683.0,34297.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:52:39.512+0100,1761922359,512515,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
95.71.186.195,3283765087,192.168.0.123,2063640768,23520,54,udp,1,5683.0,45695.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:53:49.471+0100,1761922429,471818,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
85.235.223.230,3873434453,192.168.0.123,2063640768,57493,53,udp,1,5683.0,39564.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:53:50.763+0100,1761922430,763976,3.0,1.0,2.0,,0.0,2.05 Content,32112.0,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84.0,/.well-known/core
