saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,version,mtype,token-length,code,mid,token,options
3.66.76.165,2773238275,192.168.0.123,2063640768,6977,119,udp,1,5683,46296,190,"</sendalert>;ct=42;title=""Send alert"",</sendcommandexecution>;ct=42;title=""Send command answer"",</senddetails>;ct=42;title=""Send details"",</sendindex>;ct=42;title=""Send index""",,,,,0,1,2025-10-28T14:59:51.171+0100,1761659991,171212,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
31.193.127.174,2927608095,192.168.0.123,2063640768,56353,51,udp,1,5683,60455,77,"</ndm/dis>,</ndm/ci>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.190+0100,1761659991,190783,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
31.135.137.148,2492040991,192.168.0.123,2063640768,49668,54,udp,1,5683,45861,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.190+0100,1761659991,190894,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.101.12.139,2332845317,192.168.0.123,2063640768,49711,52,udp,1,5683,34023,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.201+0100,1761659991,201742,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.165.151.91,1536664837,192.168.0.123,2063640768,25326,54,udp,1,5683,59645,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.204+0100,1761659991,204741,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
31.40.41.226,3794348063,192.168.0.123,2063640768,2828,55,udp,1,5683,55599,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.210+0100,1761659991,210052,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.101.133.14,243623173,192.168.0.123,2063640768,7657,53,udp,1,5683,49629,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.213+0100,1761659991,213434,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
31.44.58.182,3057265695,192.168.0.123,2063640768,8123,54,udp,1,5683,59409,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.213+0100,1761659991,213532,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.188.102.204,3429284869,192.168.0.123,2063640768,57560,53,udp,1,5683,42436,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.215+0100,1761659991,215947,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
31.204.105.59,996789279,192.168.0.123,2063640768,27411,54,udp,1,5683,45063,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.218+0100,1761659991,218225,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.145.246.136,2297860357,192.168.0.123,2063640768,7685,53,udp,1,5683,38302,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.218+0100,1761659991,218307,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.187.95.236,3965696773,192.168.0.123,2063640768,23396,50,udp,1,5683,33864,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.219+0100,1761659991,219539,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
31.130.91.249,4183523871,192.168.0.123,2063640768,57696,48,udp,1,5683,34275,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.219+0100,1761659991,219612,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
31.8.9.84,1409878047,192.168.0.123,2063640768,38200,54,udp,1,5683,41994,77,"</ndm/dis>,</ndm/ci>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.222+0100,1761659991,222539,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.165.18.236,3960644869,192.168.0.123,2063640768,51854,54,udp,1,5683,52409,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.228+0100,1761659991,228590,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.138.76.167,2806811141,192.168.0.123,2063640768,26532,54,udp,1,5683,38840,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.233+0100,1761659991,233164,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.166.92.70,1180476933,192.168.0.123,2063640768,27717,54,udp,1,5683,40750,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.237+0100,1761659991,237769,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
5.254.183.88,1488453125,192.168.0.123,2063640768,27887,51,udp,1,5683,52166,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,1,2025-10-28T14:59:51.239+0100,1761659991,239380,1,2,0,2.05 Content,32112,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
