saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,version,mtype,token,token_length,code,mid,options,data_length,uri
31.181.21.157,2635445535,192.168.0.123,2063640768,56855,54,udp,1,5683,55689,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:03:33.346+0100,1761919413,346136,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
31.14.238.55,938348063,192.168.0.123,2063640768,33823,53,udp,1,5683,40749,121,"</fw>,</efento>,</efento/c>,</efento/i>,</efento/m>,</efento/t>,</sw>,</api>,</api/v1>,</.well-known/core>",,,,,0,0,2025-10-31T15:07:47.649+0100,1761919667,649985,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",106,/.well-known/core
27.12.39.111,1864829979,192.168.0.123,2063640768,16714,36,udp,1,5683,52685,112,"</qlink/searchdevice>;title=""QLINK-FIND Resource"",</qlink/netinfo>;title=""QLINK-NETINFO Resource""",,,,,0,0,2025-10-31T15:11:24.488+0100,1761919884,488274,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",97,/.well-known/core
5.3.163.198,3332571909,192.168.0.123,2063640768,29841,54,udp,1,5683,53171,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:11:39.412+0100,1761919899,412126,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
31.33.254.108,1828593951,192.168.0.123,2063640768,18042,114,udp,1,5683,56740,103,"</.well-known/core>,</atrium/hello>,</atrium/card>,</atrium/register>,</atrium/regdone>,",,,,,0,0,2025-10-31T15:14:22.404+0100,1761920062,404989,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",88,/.well-known/core
31.162.68.162,2722406943,192.168.0.123,2063640768,58884,54,udp,1,5683,59474,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:14:43.237+0100,1761920083,237802,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
5.128.226.67,1138917381,192.168.0.123,2063640768,58996,52,udp,1,5683,48505,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:14:43.629+0100,1761920083,629292,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
5.180.242.173,2918364165,192.168.0.123,2063640768,29782,55,udp,1,5683,39191,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:14:49.830+0100,1761920089,830510,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
5.254.248.242,4076404229,192.168.0.123,2063640768,28665,51,udp,1,5683,40050,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:17:37.692+0100,1761920257,692613,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
27.195.69.167,2806367003,192.168.0.123,2063640768,62335,36,udp,1,5683,43590,112,"</qlink/searchdevice>;title=""QLINK-FIND Resource"",</qlink/netinfo>;title=""QLINK-NETINFO Resource""",,,,,0,0,2025-10-31T15:18:08.019+0100,1761920288,19133,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",97,/.well-known/core
5.138.8.87,1460177413,192.168.0.123,2063640768,64204,54,udp,1,5683,52263,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:18:12.969+0100,1761920292,969349,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
5.42.41.74,1244211717,192.168.0.123,2063640768,18564,52,udp,1,5683,46744,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:21:07.357+0100,1761920467,357029,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
5.250.175.194,3266312709,192.168.0.123,2063640768,31035,49,udp,1,5683,37050,99,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-31T15:21:10.742+0100,1761920470,742624,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",84,/.well-known/core
27.78.140.30,512511515,192.168.0.123,2063640768,768,47,udp,1,5683,46810,12,,,,,,0,0,2025-10-31T15:21:27.663+0100,1761920487,663546,3,1,2,,0,4.04 Not Found,32112,,0,/.well-known/core
4.222.185.66,1119477252,192.168.0.123,2063640768,37697,45,udp,1,5683,34917,117,"</api>,</api/v1>;obs,</efento>;obs,</efento/c>,</efento/i>,</efento/m>,</efento/t>,</fw>;obs,</sw>;obs",,,,,0,0,2025-10-31T15:24:06.096+0100,1761920646,96775,3,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",102,/.well-known/core
