saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,version,mtype,token-length,code,mid,token,options
95.183.101.126,2120595295,192.168.0.123,2063640768,50591,53,udp,1,5683.0,46805.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:08:58.182+0100,1761664138,182531,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
95.66.166.44,749093471,192.168.0.123,2063640768,36806,52,udp,1,5683.0,49869.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:09:02.111+0100,1761664142,111538,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
91.191.237.158,2666381147,192.168.0.123,2063640768,12220,53,udp,1,5683.0,44109.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:09:05.796+0100,1761664145,796140,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
84.244.59.17,289141844,192.168.0.123,2063640768,36072,53,udp,1,5683.0,52706.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:09:08.671+0100,1761664148,671959,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
95.46.173.124,2091724383,192.168.0.123,2063640768,2190,53,udp,1,5683.0,42560.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:09:20.557+0100,1761664160,557100,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
88.84.209.234,3939587160,192.168.0.123,2063640768,2569,53,udp,1,5683.0,39999.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:09:29.030+0100,1761664169,30967,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
81.94.253.81,1375559249,192.168.0.123,2063640768,9855,52,udp,1,5683.0,48622.0,575.0,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</device/inform/change>;title=device/inform/change,</async>;ct=0",,,,,0,0,2025-10-28T16:09:30.600+0100,1761664170,600151,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
77.69.213.97,1641366861,192.168.0.123,2063640768,4489,116,udp,1,5683.0,60078.0,30.0,0b081018ede02c027969ed8f65412ea26c7891727204,,,,,0,0,2025-10-28T16:09:30.890+0100,1761664170,890655,,,,,,,
85.113.201.104,1758032213,192.168.0.123,2063640768,59708,54,udp,1,5683.0,44684.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:09:53.529+0100,1761664193,529622,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
93.117.146.154,2593289565,192.168.0.123,2063640768,24703,51,udp,1,5683.0,48379.0,12.0,,,,,,0,0,2025-10-28T16:09:54.805+0100,1761664194,805069,1.0,2.0,0.0,4.04 Not Found,32112.0,,
94.190.15.215,3608133214,192.168.0.123,2063640768,42940,55,udp,1,5683.0,50180.0,77.0,"</ndm/dis>,</ndm/ci>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:09:56.869+0100,1761664196,869887,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
95.220.31.43,723508319,192.168.0.123,2063640768,7307,243,udp,1,5683.0,52541.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:11:11.622+0100,1761664271,622168,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
89.23.21.43,722802521,192.168.0.123,2063640768,1104,46,udp,1,5683.0,51210.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:11:18.057+0100,1761664278,57857,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
77.56.248.133,2247637069,192.168.0.123,2063640768,40284,88,udp,1,5683.0,56403.0,12.0,,,,,,0,0,2025-10-28T16:11:30.843+0100,1761664290,843978,1.0,2.0,0.0,EMPTY,32112.0,,
95.78.95.73,1230982751,192.168.0.123,2063640768,65207,54,udp,1,5683.0,39325.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:11:38.261+0100,1761664298,261784,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
87.240.8.193,3238588503,192.168.0.123,2063640768,15572,53,udp,1,5683.0,32889.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:11:43.484+0100,1761664303,484900,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
95.170.177.221,3719408223,192.168.0.123,2063640768,51876,52,udp,1,5683.0,56112.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:11:44.911+0100,1761664304,911274,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
89.25.119.197,3312916825,192.168.0.123,2063640768,24912,51,udp,1,5683.0,45722.0,12.0,,,,,,0,0,2025-10-28T16:11:53.688+0100,1761664313,688136,1.0,2.0,0.0,4.04 Not Found,32112.0,,
93.190.18.156,2618474077,192.168.0.123,2063640768,10660,48,udp,1,5683.0,58817.0,99.0,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",,,,,0,0,2025-10-28T16:12:01.845+0100,1761664321,845000,1.0,2.0,0.0,2.05 Content,32112.0,,"{""CONTENT_FORMAT"": ""LINKFORMAT""}"
