saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us
132.229.236.40,686613892,192.168.0.123,2063640768,22926,53,udp,1,5683,49176,12,60817d70,,,,,0,1,2025-10-22T13:36:32.072+0200,1761132992,72116
153.5.78.206,3461219737,192.168.0.123,2063640768,29401,49,udp,1,5683,36365,121,60457d70c128ff3c2f66773e2c3c2f6566656e746f3e2c3c2f6566656e746f2f633e2c3c2f6566656e746f2f693e2c3c2f6566656e746f2f6d3e2c3c2f6566656e746f2f743e2c3c2f73773e2c3c2f6170693e2c3c2f6170692f76313e2c3c2f2e77656c6c2d6b6e6f776e2f636f72653e,,,,,0,1,2025-10-22T13:36:32.102+0200,1761132992,102578
134.17.4.92,1543770502,192.168.0.123,2063640768,62192,52,udp,1,5683,56029,77,60457d70c128ff3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T13:36:32.108+0200,1761132992,108467
159.224.254.156,2633949343,192.168.0.123,2063640768,16549,53,udp,1,5683,38924,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T13:36:32.108+0200,1761132992,108578
145.255.233.118,1995046801,192.168.0.123,2063640768,32768,51,udp,1,5683,43611,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T13:36:32.109+0200,1761132992,109201
134.90.158.183,3080608390,192.168.0.123,2063640768,65427,47,udp,1,5683,56070,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T13:36:32.119+0200,1761132992,119209
145.255.254.54,922681233,192.168.0.123,2063640768,39976,53,udp,1,5683,34114,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T13:36:32.125+0200,1761132992,125600
134.255.148.217,3650420614,192.168.0.123,2063640768,35463,54,udp,1,5683,36454,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T13:36:32.129+0200,1761132992,129975
128.204.163.221,3718499456,192.168.0.123,2063640768,11552,53,udp,1,5683,58491,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T13:36:32.131+0200,1761132992,131286
128.204.176.12,212913280,192.168.0.123,2063640768,21989,53,udp,1,5683,59769,99,60457d70c128ff3c2f72656769737465723e2c3c2f6e646d2f6469733e2c3c2f6e646d2f63693e2c3c2f6d6972726f723e2c3c2f7568703e2c3c2f6e646d2f6c6f676f75743e2c3c2f6e646d2f6c6f67696e3e2c3c2f696e666f3e,,,,,0,1,2025-10-22T13:36:32.137+0200,1761132992,137012
